ibgeCode,municipio,uf,tem_aeroporto,distancia_aeroporto_km,aeroporto_comercial_mais_proximo,tipo,fonte
3143807,Munhoz,MG,False,38.17,,,
3143906,Muriaé,MG,True,7.06,,,
3144003,Mutum,MG,False,27.68,,,
3144102,Muzambinho,MG,False,22.49,,,
3140159,Mário Campos,MG,False,34.59,,,
3144201,Nacip Raydan,MG,False,51.13,,,
3144300,Nanuque,MG,True,18.45,,,
3144359,Naque,MG,False,36.43,,,
3144375,Natalândia,MG,False,52.51,,,
3144409,Natércia,MG,False,20.43,,,
3144508,Nazareno,MG,False,36.01,,,
3144607,Nepomuceno,MG,False,30.88,,,
3144656,Ninheira,MG,False,94.86,,,
3144672,Nova Belém,MG,False,79.14,,,
3144706,Nova Era,MG,False,61.64,,,
3144805,Nova Lima,MG,False,25.14,,,
3144904,Nova Módica,MG,False,62.47,,,
3145000,Nova Ponte,MG,True,9.5,Uberlândia (UDI) a 84km para voo comercial regular; aeródromo local SSYD (MG0193) sem operação comercial,GERAL,"emsampa.com.br/aeroportos/minas_nova_ponte.htm; rome2rio.com/pt/s/Nova-Ponte/Uberl%C3%A2ndia. Não confundir com Ponte Nova/MG (Zona da Mata), município homônimo distante"
3145059,Nova Porteirinha,MG,False,103.59,,,
3145109,Nova Resende,MG,False,41.32,,,
3145208,Nova Serrana,MG,False,38.27,,,
3136603,Nova União,MG,False,41.81,,,
3145307,Novo Cruzeiro,MG,False,58.53,,,
3145356,Novo Oriente de Minas,MG,False,79.55,,,
3145372,Novorizonte,MG,False,23.82,,,
3145406,Olaria,MG,False,61.33,,,
3145455,Olhos-d'Água,MG,False,84.1,,,
3145604,Oliveira,MG,True,13.7,,,
3145703,Oliveira Fortes,MG,False,40.5,,,
3145505,Olímpio Noronha,MG,False,24.94,,,
3145802,Onça de Pitangui,MG,False,20.77,,,
3145851,Oratórios,MG,False,35.77,,,
3145877,Orizânia,MG,False,28.51,,,
3145901,Ouro Branco,MG,False,26.74,,,
3146008,Ouro Fino,MG,True,4.76,,,
3146107,Ouro Preto,MG,False,43.23,,,
3146206,Ouro Verde de Minas,MG,False,29.0,,,
3146255,Padre Carvalho,MG,False,30.04,,,
3146305,Padre Paraíso,MG,False,56.54,,,
3146552,Pai Pedro,MG,False,96.26,,,
3146404,Paineiras,MG,False,83.52,,,
3146503,Pains,MG,False,31.51,,,
3146602,Paiva,MG,False,36.11,,,
3146701,Palma,MG,False,32.47,,,
3146750,Palmópolis,MG,False,76.56,,,
3146909,Papagaios,MG,False,52.68,,,
3147006,Paracatu,MG,True,7.87,,,
3147204,Paraguaçu,MG,False,24.14,,,
3147303,Paraisópolis,MG,False,33.13,,,
3147402,Paraopeba,MG,False,140,Confins (CNF),COMERCIAL,rotamapas.com.br/distancia-entre-paraopeba-e-belo-horizonte (101km até BH + ~40km de BH até Confins)
3147105,Pará de Minas,MG,True,1.23,,,
3147600,Passa Quatro,MG,False,35.57,,,
3147709,Passa Tempo,MG,False,39.25,,,
3147808,Passa Vinte,MG,False,39.81,,,
3147501,Passabém,MG,False,73.21,,,
3147907,Passos,MG,True,4.36,,,
3147956,Patis,MG,False,75.95,,,
3148004,Patos de Minas,MG,True,8.71,,,
3148103,Patrocínio,MG,True,9.91,,,
3148202,Patrocínio do Muriaé,MG,False,12.65,,,
3148301,Paula Cândido,MG,False,19.42,,,
3148400,Paulistas,MG,False,86.59,,,
3148509,Pavão,MG,False,66.9,,,
3148707,Pedra Azul,MG,False,56.63,,,
3148756,Pedra Bonita,MG,False,31.33,,,
3149002,Pedra Dourada,MG,False,40.05,,,
3148806,Pedra do Anta,MG,False,20.97,,,
3148905,Pedra do Indaiá,MG,False,39.37,,,
3149101,Pedralva,MG,False,19.3,,,
3149150,Pedras de Maria da Cruz,MG,False,69.25,,,
3149200,Pedrinópolis,MG,False,63.69,,,
3149309,Pedro Leopoldo,MG,False,8.85,,,
3149408,Pedro Teixeira,MG,False,36.54,,,
3149507,Pequeri,MG,False,26.63,,,
3149606,Pequi,MG,False,26.75,,,
3149705,Perdigão,MG,False,33.27,,,
3149804,Perdizes,MG,False,30.99,,,
3149903,Perdões,MG,False,20.99,,,
3149952,Periquito,MG,False,33.59,,,
3150000,Pescador,MG,False,49.28,,,
3148608,Peçanha,MG,False,67.28,,,
3150109,Piau,MG,False,14.89,,,
3150158,Piedade de Caratinga,MG,False,8.2,,,
3150208,Piedade de Ponte Nova,MG,False,55.85,,,
3150307,Piedade do Rio Grande,MG,False,44.95,,,
3150406,Piedade dos Gerais,MG,False,55.23,,,
3150505,Pimenta,MG,False,19.61,,,
3150539,Pingo-d'Água,MG,False,31.2,,,
3150570,Pintópolis,MG,False,146.81,,,
3150604,Piracema,MG,False,41.49,,,
3150703,Pirajuba,MG,False,32.14,,,
3150802,Piranga,MG,False,49.17,,,
3151008,Piranguinho,MG,False,11.19,,,
3150901,Piranguçu,MG,False,33.94,,,
3151107,Pirapetinga,MG,False,61.14,,,
3151206,Pirapora,MG,True,9.2,,,
3151305,Piraúba,MG,False,22.05,,,
3151404,Pitangui,MG,False,41.34,,,
3151503,Piumhi,MG,True,6.08,,,
3151602,Planura,MG,False,33.9,,,
3151909,Pocrane,MG,False,31.0,,,
3152006,Pompéu,MG,False,64.7,,,
3152105,Ponte Nova,MG,False,37.8,,,
3152131,Ponto Chique,MG,False,79.44,,,
3152170,Ponto dos Volantes,MG,False,60.95,,,
3152204,Porteirinha,MG,False,97.94,,,
3152303,Porto Firme,MG,False,26.42,,,
3152402,Poté,MG,False,28.47,,,
3152501,Pouso Alegre,MG,True,3.49,,,
3152600,Pouso Alto,MG,False,14.84,,,
3151701,Poço Fundo,MG,False,42.16,,,
3151800,Poços de Caldas,MG,True,4.13,,,
3152709,Prados,MG,False,16.8,,,
3152808,Prata,MG,False,66.93,,,
3153004,Pratinha,MG,False,62.29,,,
3152907,Pratápolis,MG,False,21.78,,,
3153103,Presidente Bernardes,MG,False,32.69,,,
3153202,Presidente Juscelino,MG,False,39.46,,,
3153301,Presidente Kubitschek,MG,False,45.25,,,
3153400,Presidente Olegário,MG,False,51.02,,,
3153608,Prudente de Morais,MG,False,22.99,,,
3153707,Quartel Geral,MG,False,67.59,,,
3153806,Queluzito,MG,False,9.8,,,
3153905,Raposos,MG,False,22.61,,,
3154002,Raul Soares,MG,False,35.03,,,
3154101,Recreio,MG,False,44.19,,,
3154150,Reduto,MG,False,25.47,,,
3154200,Resende Costa,MG,False,28.26,,,
3154309,Resplendor,MG,False,67.47,,,
3154408,Ressaquinha,MG,False,39.01,,,
3154457,Riachinho,MG,False,107.02,,,
3154507,Riacho dos Machados,MG,False,73.67,,,
3154705,Ribeirão Vermelho,MG,False,15.25,,,
3154606,Ribeirão das Neves,MG,False,14.99,,,
3154804,Rio Acima,MG,False,33.88,,,
3154903,Rio Casca,MG,False,51.59,,,
3155009,Rio Doce,MG,False,59.15,,,
3155207,Rio Espera,MG,False,34.5,,,
3155306,Rio Manso,MG,False,52.44,,,
3155405,Rio Novo,MG,False,5.74,,,
3155504,Rio Paranaíba,MG,True,6.8,,,
3155603,Rio Pardo de Minas,MG,False,60.85,,,
3155702,Rio Piracicaba,MG,False,84.75,,,
3155801,Rio Pomba,MG,False,29.28,,,
3155900,Rio Preto,MG,False,57.94,,,
3156007,Rio Vermelho,MG,False,62.97,,,
3155108,Rio do Prado,MG,False,57.55,,,
3156106,Ritápolis,MG,False,19.39,,,
3156205,Rochedo de Minas,MG,False,11.11,,,
3156304,Rodeiro,MG,False,11.19,,,
3156403,Romaria,MG,False,61.02,,,
3156452,Rosário da Limeira,MG,False,22.44,,,
3156502,Rubelita,MG,False,20.11,,,
3156601,Rubim,MG,False,38.9,,,
3156700,Sabará,MG,False,17.87,,,
3156809,Sabinópolis,MG,False,77.53,,,
3156908,Sacramento,MG,False,49.62,,,
3157005,Salinas,MG,True,21.1,,,
3157104,Salto da Divisa,MG,False,69.88,,,
3157203,Santa Bárbara,MG,False,53.43,,,
3157252,Santa Bárbara do Leste,MG,False,24.43,,,
3157278,Santa Bárbara do Monte Verde,MG,False,37.26,,,
3157302,Santa Bárbara do Tugúrio,MG,False,47.69,,,
3157336,Santa Cruz de Minas,MG,False,3.93,,,
3157377,Santa Cruz de Salinas,MG,False,59.55,,,
3157401,Santa Cruz do Escalvado,MG,False,57.25,,,
3157500,Santa Efigênia de Minas,MG,False,44.57,,,
3157609,Santa Fé de Minas,MG,False,100.86,,,
3157658,Santa Helena de Minas,MG,False,65.32,,,
3157708,Santa Juliana,MG,False,61.0,,,
3157807,Santa Luzia,MG,False,16.94,,,
3157906,Santa Margarida,MG,False,20.59,,,
3158003,Santa Maria de Itabira,MG,False,58.46,,,
3158102,Santa Maria do Salto,MG,False,62.34,,,
3158201,Santa Maria do Suaçuí,MG,False,79.59,,,
3159209,Santa Rita de Caldas,MG,False,32.81,,,
3159407,Santa Rita de Ibitipoca,MG,False,61.3,,,
3159308,Santa Rita de Jacutinga,MG,False,58.01,,,
3159357,Santa Rita de Minas,MG,False,16.67,,,
3159506,Santa Rita do Itueto,MG,False,56.62,,,
3159605,Santa Rita do Sapucaí,MG,True,5.9,,,
3159704,Santa Rosa da Serra,MG,False,46.14,,,
3159803,Santa Vitória,MG,False,61.98,,,
3158300,Santana da Vargem,MG,False,35.51,,,
3158409,Santana de Cataguases,MG,False,26.07,,,
3158508,Santana de Pirapama,MG,False,61.33,,,
3158607,Santana do Deserto,MG,False,26.85,,,
3158706,Santana do Garambéu,MG,False,63.61,,,
3158805,Santana do Jacaré,MG,False,27.82,,,
3158904,Santana do Manhuaçu,MG,False,32.34,,,
3158953,Santana do Paraíso,MG,True,10.25,,,
3159001,Santana do Riacho,MG,False,59.28,,,
3159100,Santana dos Montes,MG,False,14.31,,,
3159902,Santo Antônio do Amparo,MG,False,24.01,,,
3160009,Santo Antônio do Aventureiro,MG,False,31.77,,,
3160108,Santo Antônio do Grama,MG,False,44.49,,,
3160207,Santo Antônio do Itambé,MG,False,48.68,,,
3160306,Santo Antônio do Jacinto,MG,False,57.02,,,
3160405,Santo Antônio do Monte,MG,False,45.47,,,
3160454,Santo Antônio do Retiro,MG,False,108.68,,,
3160504,Santo Antônio do Rio Abaixo,MG,False,83.91,,,
3160603,Santo Hipólito,MG,False,50.22,,,
3160702,Santos Dumont,MG,False,37.08,,,
3165404,Sapucaí-Mirim,MG,False,46.49,,,
3165503,Sardoá,MG,False,46.62,,,
3165537,Sarzedo,MG,False,29.21,,,
3165560,Sem-Peixe,MG,False,69.95,,,
3165578,Senador Amaral,MG,False,34.15,,,
3165602,Senador Cortes,MG,False,28.01,,,
3165701,Senador Firmino,MG,False,32.73,,,
3165800,Senador José Bento,MG,False,27.17,,,
3165909,Senador Modestino Gonçalves,MG,False,60.24,,,
3166006,Senhora de Oliveira,MG,False,47.06,,,
3166105,Senhora do Porto,MG,False,87.89,,,
3166204,Senhora dos Remédios,MG,False,38.49,,,
3166303,Sericita,MG,False,38.64,,,
3166402,Seritinga,MG,False,52.38,,,
3166501,Serra Azul de Minas,MG,False,49.88,,,
3166600,Serra da Saudade,MG,False,52.08,,,
3166808,Serra do Salitre,MG,False,43.96,,,
3166709,Serra dos Aimorés,MG,False,8.05,,,
3166907,Serrania,MG,False,21.51,,,
3167004,Serranos,MG,False,45.58,,,
3166956,Serranópolis de Minas,MG,False,69.53,,,
3167103,Serro,MG,False,42.81,,,
3167202,Sete Lagoas,MG,False,36.23,,,
3165552,Setubinha,MG,False,56.87,,,
3167301,Silveirânia,MG,False,33.31,,,
3167400,Silvianópolis,MG,False,30.44,,,
3167608,Simonésia,MG,False,33.11,,,
3167509,Simão Pereira,MG,False,21.23,,,
3167707,Sobrália,MG,False,39.88,,,
3167806,Soledade de Minas,MG,False,7.35,,,
3160801,São Bento Abade,MG,False,31.53,,,
3160900,São Brás do Suaçuí,MG,False,22.43,,,
3160959,São Domingos das Dores,MG,False,23.89,,,
3161007,São Domingos do Prata,MG,False,64.94,,,
3161106,São Francisco,MG,False,129.74,,,
3161205,São Francisco de Paula,MG,False,13.76,,,
3161304,São Francisco de Sales,MG,False,38.75,,,
3161403,São Francisco do Glória,MG,False,38.44,,,
3161056,São Félix de Minas,MG,False,66.97,,,
3161502,São Geraldo,MG,False,18.49,,,
3161601,São Geraldo da Piedade,MG,False,34.57,,,
3161650,São Geraldo do Baixio,MG,False,64.85,,,
3161700,São Gonçalo do Abaeté,MG,False,37.8,,,
3161809,São Gonçalo do Pará,MG,False,22.44,,,
3161908,São Gonçalo do Rio Abaixo,MG,False,65.87,,,
3125507,São Gonçalo do Rio Preto,MG,False,35.46,,,
3162005,São Gonçalo do Sapucaí,MG,False,36.3,,,
3162104,São Gotardo,MG,False,30.1,,,
3162922,São Joaquim de Bicas,MG,False,39.86,,,
3162948,São José da Barra,MG,False,43.41,,,
3162955,São José da Lapa,MG,False,8.34,,,
3163003,São José da Safira,MG,False,66.01,,,
3163102,São José da Varginha,MG,False,16.8,,,
3163201,São José do Alegre,MG,False,13.91,,,
3163300,São José do Divino,MG,False,58.28,,,
3163409,São José do Goiabal,MG,False,55.78,,,
3163508,São José do Jacuri,MG,False,102.5,,,
3163607,São José do Mantimento,MG,False,22.38,,,
3162203,São João Batista do Glória,MG,False,28.8,,,
3162807,São João Evangelista,MG,False,93.64,,,
3162906,São João Nepomuceno,MG,True,4.89,,,
3162252,São João da Lagoa,MG,False,57.1,,,
3162302,São João da Mata,MG,False,38.5,,,
3162401,São João da Ponte,MG,False,89.39,,,
3162450,São João das Missões,MG,False,35.06,,,
3162500,São João del Rei,MG,True,20.53,,,
3162559,São João do Manhuaçu,MG,False,12.61,,,
3162575,São João do Manteninha,MG,False,87.63,,,
3162609,São João do Oriente,MG,False,35.64,,,
3162658,São João do Pacuí,MG,False,76.64,,,
3162708,São João do Paraíso,MG,False,103.23,,,
3163706,São Lourenço,MG,True,3.02,,,
3163805,São Miguel do Anta,MG,False,13.6,,,
3163904,São Pedro da União,MG,False,23.88,,,
3164100,São Pedro do Suaçuí,MG,False,88.6,,,
3164001,São Pedro dos Ferros,MG,False,46.46,,,
3164209,São Romão,MG,False,118.27,,,
3164308,São Roque de Minas,MG,False,61.22,,,
3164407,São Sebastião da Bela Vista,MG,False,18.78,,,
3164431,São Sebastião da Vargem Alegre,MG,False,26.67,,,
3164472,São Sebastião do Anta,MG,False,29.13,,,
3164506,São Sebastião do Maranhão,MG,False,88.45,,,
3164605,São Sebastião do Oeste,MG,False,19.91,,,
3164704,São Sebastião do Paraíso,MG,True,3.64,,,
3164803,São Sebastião do Rio Preto,MG,False,79.2,,,
3164902,São Sebastião do Rio Verde,MG,False,14.47,,,
3165008,São Tiago,MG,False,38.69,,,
3165107,São Tomás de Aquino,MG,False,23.55,,,
3165206,São Tomé das Letras,MG,False,20.48,,,
3165305,São Vicente de Minas,MG,False,57.96,,,
3167905,Tabuleiro,MG,False,18.76,,,
3168002,Taiobeiras,MG,False,51.75,,,
3168051,Taparuba,MG,False,13.66,,,
3168101,Tapira,MG,False,40.0,,,
3168200,Tapiraí,MG,False,64.94,,,
3168309,Taquaraçu de Minas,MG,False,29.95,,,
3168408,Tarumirim,MG,False,45.91,,,
3168507,Teixeiras,MG,False,12.83,,,
3168606,Teófilo Otoni,MG,True,23.95,,,
3168705,Timóteo,MG,False,15.65,,,
3168804,Tiradentes,MG,False,8.07,,,
3168903,Tiros,MG,False,58.67,,,
3169000,Tocantins,MG,False,16.21,,,
3169059,Tocos do Moji,MG,False,24.71,,,
3169109,Toledo,MG,False,34.36,,,
3169208,Tombos,MG,False,41.59,,,
3169307,Três Corações,MG,True,13.09,,,
3169356,Três Marias,MG,True,15.17,,,
3169406,Três Pontas,MG,False,21.87,,,
3169505,Tumiritinga,MG,False,31.72,,,
3169604,Tupaciguara,MG,False,67.85,,,
3169703,Turmalina,MG,False,32.04,,,
3169802,Turvolândia,MG,False,46.19,,,
3170057,Ubaporanga,MG,True,8.54,,,
3170008,Ubaí,MG,False,105.74,,,
3170107,Uberaba,MG,True,20.72,,,
3170206,Uberlândia,MG,True,9,Uberlândia (UDI),COMERCIAL,pt.wikipedia.org/wiki/Aeroporto_de_Uberl%C3%A2ndia
3169901,Ubá,MG,True,8.64,,,
3170305,Umburatiba,MG,False,71.02,,,
3170404,Unaí,MG,True,11.81,,,
3170438,União de Minas,MG,False,36.57,,,
3170479,Uruana de Minas,MG,False,70.72,,,
3170529,Urucuia,MG,False,149.11,,,
3170503,Urucânia,MG,False,48.0,,,
3170578,Vargem Alegre,MG,False,22.84,,,
3170602,Vargem Bonita,MG,False,35.86,,,
3170651,Vargem Grande do Rio Pardo,MG,False,96.45,,,
3170701,Varginha,MG,True,7.44,,,
3170750,Varjão de Minas,MG,False,62.91,,,
3170909,Varzelândia,MG,False,61.13,,,
3171006,Vazante,MG,False,69.34,,,
3171030,Verdelândia,MG,False,62.16,,,
3171071,Veredinha,MG,False,31.72,,,
3171154,Vermelho Novo,MG,False,26.15,,,
3171105,Veríssimo,MG,False,43.21,,,
3171204,Vespasiano,MG,False,12.36,,,
3171402,Vieiras,MG,False,25.64,,,
3171600,Virgem da Lapa,MG,False,34.68,,,
3171808,Virginópolis,MG,False,72.92,,,
3171907,Virgolândia,MG,False,60.78,,,
3171709,Virgínia,MG,False,28.58,,,
3172004,Visconde do Rio Branco,MG,False,12.74,,,
3171303,Viçosa,MG,True,4.62,,,
3172103,Volta Grande,MG,False,53.45,,,
3170800,Várzea da Palma,MG,False,24.49,,,
3172202,Wenceslau Braz,MG,False,33.42,,,
3100609,Água Boa,MG,False,81.98,,,
3100708,Água Comprida,MG,False,29.72,,,
3100906,Águas Formosas,MG,False,67.09,,,
3101003,Águas Vermelhas,MG,False,99.32,,,
5000252,Alcinópolis,MS,False,68.74,,,
5000609,Amambai,MS,False,82.11,,,
5000708,Anastácio,MS,False,53.74,,,
5000807,Anaurilândia,MS,False,53.89,,,
5000856,Angélica,MS,False,56.45,,,
5000906,Antônio João,MS,False,47.05,,,
5001003,Aparecida do Taboado,MS,False,48.06,,,
5001102,Aquidauana,MS,False,147.86,,,
5001243,Aral Moreira,MS,False,46.88,,,
5001508,Bandeirantes,MS,False,81.62,,,
5001904,Bataguassu,MS,False,44.8,,,
5002001,Batayporã,MS,False,30.18,,,
5002100,Bela Vista,MS,False,63.43,,,
5002159,Bodoquena,MS,False,81.32,,,
5002209,Bonito,MS,True,27.05,,,
5002308,Brasilândia,MS,False,83.28,,,
5002407,Caarapó,MS,False,44.36,,,
5002605,Camapuã,MS,False,119.89,,,
5002704,Campo Grande,MS,True,49.77,,,
5002803,Caracol,MS,False,84.95,,,
5002902,Cassilândia,MS,True,43.1,,,
5002951,Chapadão do Sul,MS,True,27.97,,,
5003108,Corguinho,MS,False,84.08,,,
5003157,Coronel Sapucaia,MS,False,94.43,,,
5003207,Corumbá,MS,False,104.52,,,
5003256,Costa Rica,MS,True,4.52,,,
5003306,Coxim,MS,True,22.79,,,
5003454,Deodápolis,MS,False,79.43,,,
5003488,Dois Irmãos do Buriti,MS,False,74.42,,,
5003504,Douradina,MS,False,40.22,,,
5003702,Dourados,MS,True,10.57,,,
5003751,Eldorado,MS,False,38.17,,,
5003900,Figueirão,MS,False,78.46,,,
5003801,Fátima do Sul,MS,False,52.42,,,
5004007,Glória de Dourados,MS,False,67.51,,,
5004106,Guia Lopes da Laguna,MS,False,16.67,,,
5004304,Iguatemi,MS,False,57.87,,,
5004403,Inocência,MS,True,17.23,,,
5004502,Itaporã,MS,False,22.78,,,
5004601,Itaquiraí,MS,False,34.78,,,
5004700,Ivinhema,MS,False,53.79,,,
5004809,Japorã,MS,False,47.44,,,
5004908,Jaraguari,MS,False,35.87,,,
5005004,Jardim,MS,True,23.65,,,
5005103,Jateí,MS,False,43.05,,,
5005152,Juti,MS,False,43.1,,,
5005202,Ladário,MS,False,14.38,,,
5005251,Laguna Carapã,MS,False,56.67,,,
5005400,Maracaju,MS,True,27.64,,,
5005608,Miranda,MS,False,126.41,,,
5005681,Mundo Novo,MS,False,18.29,,,
5005707,Naviraí,MS,True,15.12,,,
5005806,Nioaque,MS,True,11.88,,,
5006002,Nova Alvorada do Sul,MS,False,97.13,,,
5006200,Nova Andradina,MS,True,27.95,,,
5006259,Novo Horizonte do Sul,MS,False,63.05,,,
5006309,Paranaíba,MS,True,24.73,,,
5006358,Paranhos,MS,False,125.62,,,
5006275,Paraíso das Águas,MS,False,80.07,,,
5006408,Pedro Gomes,MS,False,75.34,,,
5006606,Ponta Porã,MS,True,40.67,,,
5006903,Porto Murtinho,MS,True,74.76,,,
5007109,Ribas do Rio Pardo,MS,False,102.25,,,
5007208,Rio Brilhante,MS,False,60.92,,,
5007307,Rio Negro,MS,False,110.63,,,
5007406,Rio Verde de Mato Grosso,MS,False,50.48,,,
5007505,Rochedo,MS,False,57.59,,,
5007554,Santa Rita do Pardo,MS,False,82.76,,,
5007802,Selvíria,MS,False,52.92,,,
5007703,Sete Quedas,MS,False,86.97,,,
5007901,Sidrolândia,MS,False,63.56,,,
5007935,Sonora,MS,False,97.3,,,
5007695,São Gabriel do Oeste,MS,False,80.32,,,
5007950,Tacuru,MS,False,95.06,,,
5007976,Taquarussu,MS,False,56.7,,,
5008008,Terenos,MS,False,37.35,,,
5008305,Três Lagoas,MS,True,65.43,,,
5008404,Vicentina,MS,False,59.42,,,
5000203,Água Clara,MS,False,109.98,,,
5100102,Acorizal,MT,False,56.75,,,
5100250,Alta Floresta,MT,True,35.87,,,
5100300,Alto Araguaia,MT,False,97.27,,,
5100359,Alto Boa Vista,MT,False,100.23,,,
5100409,Alto Garças,MT,False,125.11,,,
5100508,Alto Paraguai,MT,False,50.57,,,
5100607,Alto Taquari,MT,False,74.75,,,
5100805,Apiacás,MT,False,225.79,,,
5101001,Araguaiana,MT,False,75.21,,,
5101209,Araguainha,MT,False,107.31,,,
5101258,Araputanga,MT,False,124.53,,,
5101308,Arenápolis,MT,False,51.17,,,
5101407,Aripuanã,MT,False,184.46,,,
5101704,Barra do Bugres,MT,False,46.44,,,
5101803,Barra do Garças,MT,True,57.23,,,
5101605,Barão de Melgaço,MT,False,89.75,,,
5101837,Boa Esperança do Norte,MT,False,,,,
5101852,Bom Jesus do Araguaia,MT,False,131.12,,,
5101902,Brasnorte,MT,False,118.94,,,
5102603,Campinápolis,MT,False,91.65,,,
5102637,Campo Novo do Parecis,MT,True,6.34,,,
5102678,Campo Verde,MT,False,71.77,,,
5102686,Campos de Júlio,MT,False,138.75,,,
5102694,Canabrava do Norte,MT,False,39.01,,,
5102702,Canarana,MT,True,31.05,,,
5102793,Carlinda,MT,False,39.56,,,
5102850,Castanheira,MT,False,53.05,,,
5103007,Chapada dos Guimarães,MT,False,86.6,,,
5103056,Cláudia,MT,False,75.89,,,
5103106,Cocalinho,MT,False,109.76,,,
5103254,Colniza,MT,False,241.27,,,
5103205,Colíder,MT,False,75.92,,,
5103304,Comodoro,MT,False,67.1,,,
5103353,Confresa,MT,False,58.27,,,
5103361,Conquista D'Oeste,MT,False,184.63,,,
5103379,Cotriguaçu,MT,False,209.9,,,
5103403,Cuiabá,MT,True,29.66,,,
5103437,Curvelândia,MT,False,54.44,,,
5102504,Cáceres,MT,True,59.55,,,
5103452,Denise,MT,False,52.21,,,
5103502,Diamantino,MT,True,53.09,,,
5103601,Dom Aquino,MT,False,48.46,,,
5103700,Feliz Natal,MT,False,154.32,,,
5103809,Figueirópolis D'Oeste,MT,False,128.66,,,
5103858,Gaúcha do Norte,MT,False,144.17,,,
5103908,General Carneiro,MT,False,100.64,,,
5103957,Glória D'Oeste,MT,False,77.28,,,
5104104,Guarantã do Norte,MT,False,57.26,,,
5104203,Guiratinga,MT,False,121.68,,,
5104500,Indiavaí,MT,False,130.34,,,
5104526,Ipiranga do Norte,MT,False,53.3,,,
5104542,Itanhangá,MT,False,95.26,,,
5104559,Itaúba,MT,False,86.79,,,
5104609,Itiquira,MT,False,83.99,,,
5104807,Jaciara,MT,False,86.83,,,
5104906,Jangada,MT,False,58.56,,,
5105002,Jauru,MT,False,155.41,,,
5105101,Juara,MT,True,31.35,,,
5105176,Juruena,MT,False,118.58,,,
5105200,Juscimeira,MT,False,49.03,,,
5105150,Juína,MT,True,68.86,,,
5105234,Lambari D'Oeste,MT,False,76.03,,,
5105259,Lucas do Rio Verde,MT,True,23.27,,,
5105309,Luciara,MT,False,74.1,,,
5105580,Marcelândia,MT,False,126.26,,,
5105606,Matupá,MT,True,67.06,,,
5105622,Mirassol d'Oeste,MT,False,62.98,,,
5105903,Nobres,MT,False,63.45,,,
5106000,Nortelândia,MT,False,34.31,,,
5106109,Nossa Senhora do Livramento,MT,False,49.25,,,
5106158,Nova Bandeirantes,MT,False,179.97,,,
5106208,Nova Brasilândia,MT,False,115.47,,,
5106216,Nova Canaã do Norte,MT,False,92.64,,,
5108808,Nova Guarita,MT,False,44.54,,,
5106182,Nova Lacerda,MT,False,182.04,,,
5108857,Nova Marilândia,MT,False,45.93,,,
5108907,Nova Maringá,MT,False,128.46,,,
5108956,Nova Monte Verde,MT,False,126.2,,,
5106224,Nova Mutum,MT,True,22.72,,,
5106174,Nova Nazaré,MT,False,31.96,,,
5106232,Nova Olímpia,MT,False,13.92,,,
5106190,Nova Santa Helena,MT,False,83.65,,,
5106240,Nova Ubiratã,MT,False,113.64,,,
5106257,Nova Xavantina,MT,True,13.78,,,
5106273,Novo Horizonte do Norte,MT,False,19.21,,,
5106265,Novo Mundo,MT,False,67.94,,,
5106315,Novo Santo Antônio,MT,False,78.68,,,
5106281,Novo São Joaquim,MT,False,104.63,,,
5106307,Paranatinga,MT,False,199.16,,,
5106299,Paranaíta,MT,False,70.62,,,
5106372,Pedra Preta,MT,False,55.17,,,
5106422,Peixoto de Azevedo,MT,False,149.37,,,
5106455,Planalto da Serra,MT,False,114.51,,,
5106505,Poconé,MT,True,65.09,,,
5106653,Pontal do Araguaia,MT,False,36.22,,,
5106703,Ponte Branca,MT,False,106.01,,,
5106752,Pontes e Lacerda,MT,False,204.29,,,
5106778,Porto Alegre do Norte,MT,True,15.99,,,
5106828,Porto Esperidião,MT,False,144.92,,,
5106851,Porto Estrela,MT,False,73.04,,,
5106802,Porto dos Gaúchos,MT,True,71.91,,,
5107008,Poxoréu,MT,False,35.92,,,
5107040,Primavera do Leste,MT,True,53.15,,,
5107065,Querência,MT,False,166.13,,,
5107156,Reserva do Cabaçal,MT,False,113.18,,,
5107180,Ribeirão Cascalheira,MT,False,109.4,,,
